0.02,928944,14806
0.02,828658,13356
0.01,985780,13040
0.02,870703,21618
0.03,892812,22774
0.03,692551,22435
0.02,748104,12338
0.02,738127,15985
0.01,994675,13246
0.02,779959,14622
0.02,926619,15681
0.02,859372,13623
0.02,773973,14100
0.01,935697,13653
0.03,827812,21292
0.03,822843,21759
0.03,773268,21862
0.00,441805,0
0.02,728934,14377
0.02,956633,17957
0.01,885965,13063
0.01,909458,12929
0.01,987404,13576
0.02,887100,21582
0.01,865549,12702
0.01,992709,14149
0.01,992663,13500
0.00,415768,0
0.02,774064,14554
0.02,763559,14164
0.02,810579,13930
0.01,1032120,9459
0.02,944115,23075
0.02,876913,14699
0.00,651763,0
0.03,910372,23640
0.02,869482,13381
0.00,560007,0
0.03,875188,21953
0.03,815445,22113
0.03,824426,22103
0.03,803627,23634
0.02,849294,21168
0.02,812583,16854
0.02,816410,13892
0.01,890754,13031
0.00,624558,0
0.02,971601,14873
0.02,843813,13584
0.03,769666,22302
0.03,802358,22435
0.03,872332,22343
0.02,809268,14475
0.02,753940,14744
0.02,792954,13932
0.03,812109,21981
0.02,854418,13339
0.00,601288,0
0.18,961235,172794
0.00,670313,0
0.02,779489,14547
0.00,505631,0
0.00,478705,0
0.00,546292,0
0.00,525093,0
0.02,760217,14356
0.02,920182,15087
0.02,738633,12697
0.00,632084,0
0.02,974686,23350
0.02,901479,22085
0.02,764463,12994
0.02,854282,13283
0.02,851296,13815
0.02,706105,13091
0.00,584859,0
0.03,841371,21722
0.00,573847,0
0.02,854678,20763
0.02,921239,14622
0.00,650535,0
0.00,699334,0
0.02,732446,13010
0.03,729342,18991
0.02,776297,15147
0.02,796669,17457
0.00,535639,0
0.02,842308,13936
0.00,562354,0
0.01,1132014,13372
0.02,973951,22928
0.03,931930,23522
0.02,911476,22738
0.02,772186,16856
0.03,904566,26859
0.02,761139,14673
0.01,892697,12783
0.02,878016,18421
0.02,848619,21127
0.00,604175,0
0.00,591809,0
0.02,864384,14953
0.02,834560,13577
0.02,896315,13983
0.03,735343,21502
0.02,783945,13301
0.02,814506,13673
0.00,525693,0
0.01,953619,13960
0.03,875793,24472
0.02,787461,13965
0.03,821459,22518
0.01,1109958,14914
0.03,896848,23757
0.00,632214,0
0.02,741871,13527
0.03,776632,21833
0.02,944594,14279
0.00,522605,0
0.02,849019,14495
0.03,852828,21600
0.03,815739,21391
0.01,1035192,12910
0.00,653764,0
0.00,610578,0
0.00,676239,0
0.06,850541,46863
0.00,465674,0
0.02,915252,22787
0.00,490707,0
0.03,870932,22108
0.02,890600,16532
0.02,874381,13846
0.01,918108,13652
0.00,616320,0
0.00,690588,0
0.00,669898,0
0.02,756490,12659
0.02,921461,14755
0.02,714399,13864
0.02,776362,13844
0.02,849601,13082
0.02,996367,22012
0.00,610426,0
0.02,892431,15469
0.01,984749,14569
0.01,941300,13488
0.03,896763,27573
0.03,677050,22554
0.03,730088,22029
0.02,743116,16104
0.03,835831,22041
0.00,504380,0
0.00,583806,0
0.02,886025,14091
0.03,875282,24412
0.01,908154,13591
0.02,991956,15207
0.01,1050233,13541
0.00,579647,0
0.01,1045524,13684
0.02,943063,21998
0.00,592673,0
0.02,982428,23471
0.01,947941,13768
0.01,956756,14164
0.02,992287,23306
0.03,868810,26205
0.02,900165,14136
0.02,962842,15028
0.00,653572,0
0.00,649291,0
0.16,1034472,169900
0.02,1016023,18096
0.00,663302,0
0.00,611909,0
0.00,589714,0
0.00,635791,0
0.03,891894,23158
0.00,682841,0
0.01,932567,13417
0.00,582140,0
0.02,993263,18224
0.00,566027,0
0.02,861582,13609
0.05,939296,42951
0.02,892783,14173
0.02,870941,13205
0.01,941985,13001
0.00,624296,0
0.01,1027063,15399
0.03,853760,23428
0.01,931085,13115
0.02,966447,21934
0.00,637574,0
0.02,876447,13643
0.01,1016800,15165
0.02,923181,22474
0.01,962620,12853
0.02,877279,13569
0.01,924302,13128
0.00,638717,0
0.00,638837,0
0.02,887781,13721
0.02,1103399,19311
0.00,603337,0
0.00,704481,0
0.02,1044789,23850
0.16,1076094,167651
0.00,600259,0
0.00,647097,0
0.02,925055,14313
0.00,586594,0
0.01,963956,13103
0.01,956087,14243
0.02,906796,22261
0.01,925464,13857
0.02,976120,14704
0.02,860124,13018
0.00,653034,0
0.00,691283,0
0.01,1022795,13275
0.01,1026665,14012
0.01,967056,12892
0.02,846094,13483
0.00,616373,0
0.01,1120188,13816
0.01,1064128,13156
0.02,909458,13656
0.00,649918,0
0.00,612003,0
0.02,884205,21999
0.02,945609,22061
0.00,686063,0
0.00,662027,0
0.02,926182,14365
0.01,1043176,7236
0.00,640281,0
0.02,956606,15051
0.02,932865,21518
0.02,859805,13106
0.01,1035580,13017
0.02,930435,15148
0.03,920218,23181
0.00,615852,0
0.02,918967,20690
0.02,924101,22061
0.02,936674,22034
0.00,681603,0
0.03,820529,22463
0.02,908775,21652
0.02,863244,21268
0.06,939411,55458
0.01,881167,13139
0.02,1019987,21449
0.06,950915,53979
0.00,673747,0
0.02,885210,13432
0.00,610231,0
0.00,635410,0
0.00,608799,0
0.01,930045,13650
0.00,574299,0
0.02,894554,14519
0.02,874161,16699
0.02,856696,12995
0.00,656707,0
0.00,606314,0
0.01,1096630,13605
0.01,966395,14118
0.01,919334,13402
0.01,946611,13128
0.02,936016,22777
0.00,696791,0
0.01,944635,13099
0.00,615958,0
0.00,609095,0
0.00,582137,0
0.01,893691,13180
0.01,1009477,13532
0.00,581134,0
0.01,924558,12643
0.02,793278,13073
0.02,1113743,24243
0.00,591952,0
0.01,926421,13861
0.00,666523,0
0.01,1033514,13321
0.02,948533,21820
0.02,915242,22361
0.03,859177,22848
0.03,858250,21915
0.02,817857,12972
0.00,620101,0
0.00,582638,0
0.00,575774,0
0.00,624173,0
0.00,655391,0
0.01,902889,13400
0.02,935592,22750
0.00,576203,0
0.01,1006941,14898
0.02,901986,21451
0.02,990022,15284
0.00,667195,0
0.00,572013,0
0.02,913355,14770
0.03,833759,22111
0.02,872767,15432
0.02,874267,13405
0.02,979374,14886
0.00,606417,0
0.00,614018,0
0.02,850487,13625
0.05,920591,44644
0.01,962859,13540
0.00,641213,0
0.02,990927,15549
0.00,622852,0
0.02,903624,15180
0.03,918846,25201
0.00,698295,0
0.00,647617,0
0.00,671888,0
0.02,1006555,16766
0.02,875807,13649
0.01,1043587,13294
0.02,943770,22313
0.01,917860,12557
0.02,1002565,22877
0.01,973286,13636
0.01,1055804,13909
0.02,945402,21684
0.02,891931,14426
0.01,1025882,14647
0.03,843955,23027
0.02,865545,17472
0.00,521409,0
0.02,882115,14547
0.00,516143,0
0.02,829301,15626
0.02,880147,13575
0.00,556933,0
0.02,853201,13043
0.02,852824,13811
0.00,585571,0
0.00,503389,0
0.02,801561,13471
0.02,836660,14558
0.02,821596,13720
0.00,507252,0
0.02,920630,22401
0.00,487779,0
0.02,804666,13276
0.00,479611,0
0.00,492092,0
0.03,754968,20238
0.01,953649,13496
0.00,559177,0
0.01,1030368,13708
0.03,749053,23168
0.00,582322,0
0.00,539709,0
0.00,577413,0
0.00,555288,0
0.02,840099,13454
0.02,907942,13893
0.00,500648,0
0.02,751397,13231
0.00,546025,0
0.02,713952,12826
0.19,912719,172384
0.01,903296,12841
0.00,514548,0
0.00,590206,0
0.02,999637,22177
0.00,475246,0
0.00,562995,0
0.01,959768,14033
0.00,466433,0
0.02,1089912,25317
0.02,840257,13658
0.03,771083,23855
0.00,497611,0
0.00,605402,0
0.00,588417,0
0.03,790828,22350
0.02,915180,20844
0.00,588057,0
0.00,591007,0
0.03,843121,24472
0.00,538296,0
0.02,902084,13899
0.00,636553,0
0.00,501439,0
0.01,872581,13088
0.01,950074,13540
0.02,906592,15676
0.00,628833,0
0.00,580619,0
0.01,955855,7540
0.00,481813,0
0.00,528990,0
0.01,996781,10488
0.00,508302,0
0.03,778110,21647
0.01,1039537,14152
0.00,548685,0
0.03,793041,22176
0.02,856549,13510
0.02,808975,13008
0.03,863755,26439
0.00,526562,0
0.03,842304,24433
0.01,1053358,13524
0.00,488826,0
0.00,532527,0
0.02,836915,14281
0.02,802653,12693
0.03,785732,23295
0.02,851393,13244
0.03,842965,22989
0.00,546216,0
0.03,806974,24175
0.00,541866,0
0.00,527909,0
0.02,797061,12727
0.00,483943,0
0.00,583538,0
0.02,837925,13236
0.03,793025,23230
0.02,861115,13302
0.02,789747,13411
0.00,521769,0
0.01,961099,13867
0.03,890230,23897
0.00,547888,0
0.00,487188,0
0.02,886316,16693
0.00,513881,0
0.00,456524,0
0.02,830787,13998
0.01,922375,13003
0.00,532475,0
0.02,886705,19192
0.02,960250,15045
0.03,765329,24676
0.00,558242,0
0.02,791472,13065
0.02,711880,13983
0.01,910821,13479
0.00,526068,0
0.02,828636,13739
0.02,916954,13901
0.01,889807,13062
0.03,816583,21474
0.03,773804,23118
0.02,850880,12889
0.02,868128,14390
0.00,587021,0
0.00,534372,0
0.02,784998,13803
0.02,908616,16881
0.03,801364,21314
0.00,478950,0
0.03,769598,22175
0.02,940358,16929
0.00,488614,0
0.02,768850,13152
0.00,494029,0
0.02,778208,13135
0.03,859802,24687
0.02,848263,13659
0.00,462898,0
0.02,801531,12818
0.02,888249,18224
0.03,821351,22976
0.02,789908,15526
0.01,925209,13318
0.02,838300,15486
0.00,482173,0
0.00,515901,0
0.03,697229,22961
0.00,521963,0
0.02,889722,21375
0.02,858287,13114
0.03,892997,23269
0.00,488617,0
0.00,524049,0
0.03,750448,22650
0.02,690266,13766
0.00,537437,0
0.02,927649,14653
0.00,499482,0
0.03,776142,22353
0.00,518554,0
0.00,622904,0
0.00,548438,0
0.03,868800,24477
0.00,599300,0
0.02,852671,13445
0.02,1234414,22064
0.03,894309,22832
0.02,972024,18733
0.02,854556,13496
0.00,557993,0
0.02,703912,15072
0.02,894160,14717
0.00,607173,0
0.02,822273,13678
0.00,597361,0
0.02,855895,13881
0.03,766591,22297
0.01,978076,13878
0.00,516486,0
0.03,754814,22679
0.00,510598,0
0.03,754098,24817
0.04,780101,29165
0.01,994129,12554
0.00,562456,0
0.00,508276,0
0.00,471536,0
0.01,1569807,13460
0.01,1353907,14691
0.01,1772924,13573
0.01,1362341,14422
0.01,1616059,16165
0.02,1191788,26861
0.01,1813077,24409
0.02,1142154,26679
0.02,1166153,23858
0.00,872816,0
